lat,lng,category,title,timeStamp,zip,twp
64.6611627612665,176.31114984384868,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
52.36123961558434,-112.20479453300652,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
22.353633870337205,92.86564302420504,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
44.13095287078454,1.567050302304068,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
26.66313597769266,42.59284423314617,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
22.495285195969217,74.7212632206045,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
53.27022208685233,-95.52380437357587,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-21.938713873432462,129.52208298922397,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-1.0560971464285842,-70.45819165956341,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
55.78789073291243,-125.63955125464011,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-18.70934419130772,15.928122607637704,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-11.734773117109519,30.408512429169548,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
68.72467453728697,-143.95459293212036,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
29.829585147089276,72.0002654793206,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
13.176220275466989,-85.60930991790359,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
35.297144789093636,134.32573027581782,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
63.99122571750887,77.15879799461169,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
54.876996156100034,43.21779627274182,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-41.9294637572514,174.10389723647552,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
9.520967940699776,-11.471776968734133,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-17.802565539859295,-58.83778267306472,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
43.867066496600174,-97.44726275746237,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-12.80180353532581,-68.41411186411796,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
0.2822513057455467,22.594034850588145,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
43.705790598718536,51.546922310216644,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
25.28018091325825,33.027497338942396,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
61.12697545741236,27.481808655982036,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-28.891468528437233,117.6819521244467,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
67.55713296372619,127.42800051313958,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
31.24047366117884,86.08702186418805,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
60.02688071999407,111.65479529729453,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
45.28390077922943,-79.2144135529016,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
32.40056503131122,40.17099929757933,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
68.14411836132422,79.42377272901103,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
63.131463007805905,64.07613762435022,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
35.564811197423396,78.46541417998282,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
32.0235390963215,13.754810382307113,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
51.6654968397324,-104.34391508481905,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
42.16190620599134,11.553325141676765,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-7.179586722070411,25.764096452601876,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
54.52940598457465,24.644917605860115,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
0.13571917504823006,-53.06602247049783,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
6.6083114277379025,26.454883449951552,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
65.82460432234184,77.26257941394397,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
41.127417157000934,122.72293628193108,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.018408198028226,164.18011447173387,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
47.956877375616784,109.39971841018843,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
30.506892348950444,97.15309161935448,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
21.298006520099207,8.063338991349696,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
47.934726030391005,11.448896264887367,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-15.633069672331779,13.124764752303264,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-9.38397787272718,38.78213708797884,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
52.15064386494937,-67.12395330319028,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
66.13325346127,-166.44828176516623,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-3.6239769709606406,11.747887554535339,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
66.36615874451509,-97.22513471125517,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
4.981133844959828,22.680363218685272,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
66.40126018811198,113.91505624376089,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-6.262379548755106,-77.0795523476186,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
50.682038218318866,-79.45288505727119,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
27.302079954069498,38.75748944563688,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
47.58244131713846,-57.86409797636584,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
38.592467879773594,-120.74491797115007,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
65.18533529253801,-96.33648488511996,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-48.35390501549611,-66.91333777622134,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
46.15169383607804,43.492631687407055,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
59.25491185730628,28.610248765906533,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
50.21862564697352,103.57454887804397,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
40.60945517374604,37.06322026860056,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
8.297535061489626,-72.76814851779808,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
47.76134343171907,53.13625019071256,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
47.79625083636692,-53.32718033973886,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
32.76676618657959,115.37729862540516,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
23.727839410273248,18.945111881716343,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-16.887870559068666,130.87386479580965,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
14.450380712607412,1.2294070047579169,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-42.333376874589504,-72.57689794950952,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
60.19842616408303,-134.32207194957658,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
50.41597172909569,-100.84693285340524,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
61.47275760977416,155.37101647178235,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-32.285971576133065,135.7391548032196,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-24.79212171129214,139.71142988503715,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
56.99374431822979,-64.1686972504831,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
59.33766223365703,17.8890015807238,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
66.15609338167428,26.42312656986971,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
39.70399665574726,-109.08336276208992,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
40.85875968282559,115.88934187103769,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
42.71725687507478,-102.4471362551935,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
17.107069381587593,-9.743948900573287,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
1.2984663941908892,-66.12814269943728,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
26.44987554526476,101.02644311272974,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
1.9766806071121152,15.868524029539998,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-26.79242779372086,121.3466954737923,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
37.87961753022259,31.169239984409984,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-9.23136284788226,28.25179456414247,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
65.34059466634405,166.8036800174699,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
43.596069414786186,-7.893523752231005,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
30.728681263346118,93.91331123497764,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-4.41696522496823,-73.61101559728893,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
14.350694156475257,78.56528942605757,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
45.08893266740971,81.67275882027184,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-34.86609942679914,116.78945481713583,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
7.325435755421793,-61.542521359860174,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
65.59378984083523,53.464688613010594,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-19.57210828642934,32.40146443728614,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
56.62012131484509,28.59444917527486,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
38.31726475657588,-90.80476766743676,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
32.99640034687164,52.12163103028658,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-12.605189539893388,-76.68297818866935,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-21.729534251416098,-57.57670141647412,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-13.600460331897523,-66.12631797276511,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
3.3650578605474024,98.01691054970553,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
22.37848407989914,113.39875421114897,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
54.54341402273491,-7.985646306466151,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
69.07785104099872,-32.62598820780889,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
51.983420479296484,34.58566537068123,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
60.16867149843813,-96.46042691494259,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
13.920225548258998,2.2878535789236594,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
10.277978962793782,24.03136621292299,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
19.846804513971108,27.204230426538942,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
64.18514222810182,-42.249184421900196,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
67.50099418643947,-114.38435503527701,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
16.27842065616217,-98.23770204377932,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
50.98947711962114,99.50551639754366,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
27.9565841304632,33.77674701035218,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
55.51050322191031,108.44741400612867,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
35.69864787863098,36.93299004335233,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
46.07361751164389,134.63507211307848,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
56.98183746142861,69.64269323024686,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
54.8491623054439,70.38007758758212,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
69.92630711400903,-130.97006865039054,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
63.10394706464868,10.6549167369418,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
51.95975484810954,-90.92406689306554,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-5.7044196777401694,18.033436913771027,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
69.37969299637243,-91.38110251387232,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-13.853241465866361,132.34868126655294,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
33.138784430405465,100.51872120151597,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-3.3291799309898664,15.845045632331875,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-13.27965245214778,-72.98059413569237,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
67.31428115912097,98.16683942637889,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-25.0060320490513,150.83654905167566,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
53.32696590311255,82.20062855561918,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
57.123865628744824,9.505070286933801,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
44.42788429695575,20.86061340142527,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
55.692977335696995,-93.664404305386,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
27.08509190804206,48.738746560204135,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-7.298341133987449,111.1363939904021,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
16.29385055901197,76.7789826060656,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
66.22311610311077,-16.69929766247415,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
25.074264627645917,71.71014378811913,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
63.63648194982389,-138.94176052430095,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
61.211195827573306,17.09974751795457,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.021978959864626,-73.77252931959596,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
20.703904383426035,99.66921288003778,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
49.430668898143,96.31816475890105,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
61.38599105465474,74.0541174836963,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
42.18708910638448,129.36481389017808,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
7.52910826465461,-5.987275454868524,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-33.11681336186168,142.32495066015264,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
44.45994117426913,-97.83259422793601,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
52.17950518866981,105.93002254685211,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-32.8598958972429,20.8201789751937,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
34.11140099326734,101.99044245029575,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
18.72465446880058,-14.158671826833597,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
43.38043522541673,80.70163465535438,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-33.14791872034105,18.367686355105775,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
69.76934831945962,-160.7565244769679,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
33.23939949283205,106.21348191787536,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
51.21066431036316,-81.2408298831863,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
11.409883343208193,77.82205113926733,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
54.73166998411409,-122.7202126889722,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
55.200448130365416,111.39525977694188,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-30.775418632734524,139.5990962561039,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
8.189979072286235,-65.94205207168855,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
0.8567540215035905,-67.4478154864744,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
2.2990204302180857,-73.2222248895511,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-34.5890004572976,19.961517109617887,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
17.397723997774307,28.18128463281957,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
61.08474953026142,56.0137418359669,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
22.9736105557199,29.41246063120923,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
15.59172839363167,3.2628411476417227,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
37.27592313962755,-88.20830509528105,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
5.00246450194922,-64.71681304426386,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-11.369849276852698,-48.551733240004836,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
58.452894296239606,-127.72356815927071,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
67.20043017593235,106.371250562549,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
7.780765047443694,-12.88503551446621,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.95146617370797,83.74051297091489,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
36.28030693653645,92.00042306083213,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
49.93776631185004,123.87608626728434,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
49.8707504322972,-83.0731110224136,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
18.31423779721088,-98.18266462242681,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
41.213786145020876,58.22681227442939,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-1.1621615256794016,-67.4059109003568,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
63.31525016715216,39.59843917221187,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-9.103045683329483,-44.486364561104125,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
60.132830603517576,107.3958200088876,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
33.86631123095859,52.830655763266975,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
66.18790103386365,-103.45054801031935,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
46.9006473865184,20.394659198217198,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
61.510500208327215,120.27542762753728,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-16.903237010716182,18.374418801844996,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-7.460828851908616,-47.13985664094136,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
53.897304408126985,-107.37704184989916,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
26.695834665856978,-3.219685383783485,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-22.507554694109615,30.763947906589635,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
45.853103448528515,-114.83685042255293,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
63.4356372271768,35.94109465157223,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
31.751827679587237,69.97309818217545,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
51.342093174765196,127.87121673427907,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
67.10626552224738,-122.94962045118734,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
19.480463770337195,36.78875023141495,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-7.625096676737591,145.37927875211506,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
47.79205650888514,-97.68729447931345,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
61.74613203363356,8.003904421051516,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
39.05937855293014,34.16537233608733,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-49.211153347318955,-71.72052154264215,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
58.561750794228914,-96.68982437125251,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
56.62071667628656,131.79785336239172,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-1.208241501610189,25.526171798588308,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-3.4415961859347064,-54.767284685824265,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-23.174287637360187,117.82983020468828,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-31.154887007742648,129.3517368793507,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
66.91856301938031,150.66435681121743,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
45.75014849826704,131.22021113928395,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
68.26312882980048,134.92401324161818,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-7.620391529720784,-35.18111587788903,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-8.396258314285433,-73.92251233063686,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
19.783194396806678,42.442409399805484,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
47.12043454582829,-105.382893050455,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
57.44392374331886,-105.90665943450705,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.863040739422885,-98.4031276875511,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
68.10565476970885,-135.05580007512683,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
67.15090970389966,-105.35796770747727,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
62.21209044164347,104.85033825258137,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
35.044485476669095,49.910689017100765,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
60.75365567330891,151.44516613908945,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
20.384384810195016,51.156651195583265,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
20.964417942261775,41.26780317517793,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
43.89210857140672,-0.18120118492490178,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
67.10662090983173,-154.01204970697938,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
64.9296145829281,37.01331220885285,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
